sa2_code,sa2_name,state,state_code,erp_2001,erp_2010,erp_2015,erp_2020,erp_2024,erp_2025,change_2015_25_abs,change_2015_25_pct,change_2020_25_abs,change_2020_25_pct,change_2024_25_abs,change_2024_25_pct,natural_increase_2024_25,net_internal_migration_2024_25,net_overseas_migration_2024_25,source_id,geography_version
111011208,Charlestown - Dudley,NSW,1,23557.0,24434.0,24690.0,25206.0,25971.0,26087.0,1397.0,5.66,881.0,3.5,116.0,0.45,170.0,-159.0,105.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111011209,Glendale - Cardiff - Hillsborough,NSW,1,22959.0,23748.0,23964.0,24626.0,25440.0,25569.0,1605.0,6.7,943.0,3.83,129.0,0.51,132.0,-70.0,67.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111011210,Mount Hutton - Windale,NSW,1,8605.0,8893.0,9092.0,9484.0,9685.0,9686.0,594.0,6.53,202.0,2.13,1.0,0.01,-47.0,29.0,19.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111011211,Redhead,NSW,1,3371.0,3565.0,3614.0,3750.0,3748.0,3947.0,333.0,9.21,197.0,5.25,199.0,5.31,-43.0,229.0,13.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111011212,Swansea - Caves Beach,NSW,1,11100.0,11036.0,11613.0,12390.0,12990.0,13147.0,1534.0,13.21,757.0,6.11,157.0,1.21,-18.0,129.0,46.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111011213,Valentine - Eleebana,NSW,1,12602.0,12565.0,12379.0,12534.0,12568.0,12537.0,158.0,1.28,3.0,0.02,-31.0,-0.25,-65.0,-8.0,42.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111011214,Warners Bay - Boolaroo,NSW,1,12704.0,13205.0,13611.0,14388.0,15294.0,15675.0,2064.0,15.16,1287.0,8.94,381.0,2.49,62.0,278.0,41.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111021215,Bolton Point - Teralba,NSW,1,9170.0,9041.0,8762.0,9808.0,10558.0,10625.0,1863.0,21.26,817.0,8.33,67.0,0.63,-48.0,93.0,22.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111021216,Bonnells Bay - Silverwater,NSW,1,7450.0,8208.0,8772.0,9537.0,10156.0,10266.0,1494.0,17.03,729.0,7.64,110.0,1.08,36.0,42.0,32.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111021217,Edgeworth - Cameron Park,NSW,1,9223.0,11405.0,14006.0,16093.0,18079.0,18516.0,4510.0,32.2,2423.0,15.06,437.0,2.42,116.0,281.0,40.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111021218,Morisset - Cooranbong,NSW,1,12601.0,14248.0,15105.0,17598.0,20350.0,21067.0,5962.0,39.47,3469.0,19.71,717.0,3.52,-20.0,686.0,51.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111021219,Toronto - Awaba,NSW,1,13457.0,13755.0,13801.0,13917.0,14093.0,14088.0,287.0,2.08,171.0,1.23,-5.0,-0.04,-72.0,29.0,38.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111021220,Wangi Wangi - Rathmines,NSW,1,8899.0,9071.0,9100.0,9406.0,9644.0,9710.0,610.0,6.7,304.0,3.23,66.0,0.68,20.0,20.0,26.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111021221,West Wallsend - Barnsley - Killingworth,NSW,1,6449.0,6365.0,6547.0,7171.0,7458.0,7583.0,1036.0,15.82,412.0,5.75,125.0,1.68,62.0,53.0,10.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111031222,Adamstown - Kotara,NSW,1,14374.0,15571.0,16039.0,16572.0,17340.0,17554.0,1515.0,9.45,982.0,5.93,214.0,1.23,101.0,38.0,75.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111031223,Beresfield - Hexham,NSW,1,8815.0,8624.0,8568.0,8623.0,8678.0,8732.0,164.0,1.91,109.0,1.26,54.0,0.62,47.0,-28.0,35.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111031224,Hamilton - Broadmeadow,NSW,1,11258.0,12147.0,12299.0,12711.0,13165.0,13196.0,897.0,7.29,485.0,3.82,31.0,0.24,5.0,-70.0,96.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111031225,Lambton - New Lambton,NSW,1,16114.0,16966.0,17043.0,17290.0,17713.0,17852.0,809.0,4.75,562.0,3.25,139.0,0.78,74.0,-30.0,95.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111031226,Maryland - Fletcher - Minmi,NSW,1,8681.0,11336.0,13503.0,16168.0,17523.0,17672.0,4169.0,30.87,1504.0,9.3,149.0,0.85,122.0,-42.0,69.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111031227,Mayfield - Warabrook,NSW,1,14648.0,15199.0,15335.0,15575.0,15991.0,16026.0,691.0,4.51,451.0,2.9,35.0,0.22,-20.0,-44.0,99.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111031228,Merewether - The Junction,NSW,1,13169.0,14211.0,14226.0,14499.0,14843.0,14975.0,749.0,5.27,476.0,3.28,132.0,0.89,32.0,-12.0,112.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111031229,Newcastle - Cooks Hill,NSW,1,8459.0,10232.0,11267.0,12680.0,14283.0,14632.0,3365.0,29.87,1952.0,15.39,349.0,2.44,52.0,114.0,183.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111031230,Newcastle Port - Kooragang,NSW,1,19.0,20.0,18.0,25.0,28.0,28.0,10.0,55.56,3.0,12.0,0.0,0.0,0.0,0.0,0.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111031231,Shortland - Jesmond,NSW,1,9447.0,10345.0,11576.0,12625.0,13987.0,14339.0,2763.0,23.87,1714.0,13.58,352.0,2.52,3.0,-178.0,527.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111031232,Stockton - Fullerton Cove,NSW,1,6145.0,6279.0,7328.0,8580.0,9558.0,9709.0,2381.0,32.49,1129.0,13.16,151.0,1.58,-27.0,141.0,37.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111031233,Wallsend - Elermore Vale,NSW,1,18873.0,19618.0,20063.0,20904.0,21723.0,21955.0,1892.0,9.43,1051.0,5.03,232.0,1.07,14.0,62.0,156.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111031234,Waratah - North Lambton,NSW,1,11710.0,12253.0,12460.0,12893.0,13086.0,13151.0,691.0,5.55,258.0,2.0,65.0,0.5,-23.0,-57.0,145.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
111031235,Wickham - Carrington - Tighes Hill,NSW,1,6361.0,8011.0,8334.0,8935.0,10219.0,10395.0,2061.0,24.73,1460.0,16.34,176.0,1.72,80.0,-16.0,112.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
112011236,Ballina,NSW,1,16711.0,16766.0,17342.0,18436.0,18872.0,18813.0,1471.0,8.48,377.0,2.04,-59.0,-0.31,-171.0,33.0,79.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
112011237,Ballina Surrounds,NSW,1,14963.0,16142.0,16906.0,18109.0,19125.0,19370.0,2464.0,14.57,1261.0,6.96,245.0,1.28,59.0,126.0,60.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
112011238,Bangalow,NSW,1,5132.0,5583.0,5914.0,6741.0,7422.0,7627.0,1713.0,28.97,886.0,13.14,205.0,2.76,37.0,126.0,42.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
112011239,Brunswick Heads - Ocean Shores,NSW,1,7269.0,8082.0,8493.0,9046.0,9659.0,9765.0,1272.0,14.98,719.0,7.95,106.0,1.1,48.0,0.0,58.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
112011240,Byron Bay,NSW,1,9247.0,9120.0,10018.0,10956.0,11302.0,11482.0,1464.0,14.61,526.0,4.8,180.0,1.59,16.0,-20.0,184.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
112011241,Evans Head,NSW,1,4817.0,5170.0,5281.0,5567.0,5930.0,6062.0,781.0,14.79,495.0,8.89,132.0,2.23,27.0,90.0,15.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
112011242,Lennox Head - Skennars Head,NSW,1,6134.0,7543.0,7983.0,9016.0,9995.0,10282.0,2299.0,28.8,1266.0,14.04,287.0,2.87,65.0,160.0,62.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
112011243,Mullumbimby,NSW,1,7623.0,7755.0,8193.0,8795.0,9470.0,9662.0,1469.0,17.93,867.0,9.86,192.0,2.03,32.0,105.0,55.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
112021244,Casino,NSW,1,11178.0,12082.0,12444.0,12455.0,12323.0,12282.0,-162.0,-1.3,-173.0,-1.39,-41.0,-0.33,8.0,-73.0,24.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
112021245,Casino Surrounds,NSW,1,6923.0,7122.0,7079.0,7310.0,7612.0,7634.0,555.0,7.84,324.0,4.43,22.0,0.29,7.0,-3.0,18.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
112021246,Goonellabah,NSW,1,12199.0,13046.0,13345.0,13560.0,14040.0,14177.0,832.0,6.23,617.0,4.55,137.0,0.98,17.0,79.0,41.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
112021247,Kyogle,NSW,1,7822.0,7759.0,7530.0,7571.0,7740.0,7785.0,255.0,3.39,214.0,2.83,45.0,0.58,-1.0,32.0,14.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
112021248,Lismore,NSW,1,16516.0,16162.0,15766.0,15351.0,13972.0,13679.0,-2087.0,-13.24,-1672.0,-10.89,-293.0,-2.1,13.0,-368.0,62.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
112021249,Lismore Surrounds,NSW,1,14249.0,15234.0,15402.0,15678.0,16111.0,16160.0,758.0,4.92,482.0,3.07,49.0,0.3,40.0,-38.0,47.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
112031250,Kingscliff - Fingal Head,NSW,1,8525.0,11281.0,12830.0,14711.0,15315.0,15489.0,2659.0,20.72,778.0,5.29,174.0,1.14,7.0,76.0,91.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
112031251,Murwillumbah,NSW,1,7882.0,8366.0,8936.0,9512.0,9509.0,9510.0,574.0,6.42,-2.0,-0.02,1.0,0.01,-43.0,15.0,29.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
112031252,Murwillumbah Surrounds,NSW,1,8963.0,9917.0,9888.0,10214.0,10741.0,10835.0,947.0,9.58,621.0,6.08,94.0,0.88,30.0,30.0,34.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
112031253,Pottsville,NSW,1,9209.0,12319.0,13412.0,14034.0,14638.0,14746.0,1334.0,9.95,712.0,5.07,108.0,0.74,47.0,3.0,58.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
